Page_Number,Type,Price,Price_Per_M2,Surface_m2,Rooms,Bedrooms,Floor,Address,City,PostalCode,Department,Energy_Class,Is_New,Agency,URL,Confidence_Score
66,Appartement,435 000 €, 8 529 €/m²,51 m²,2 pièce(s),1 chambre(s),2,"Plaine, Paris 20ème (75020)",Paris 20ème,75020,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/plaine/252054687.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D66#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D66&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
66,Appartement,799 000 €, 14 527 €/m²,55 m²,2 pièce(s),1 chambre(s),2,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,N/A,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/245362751.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D66#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
66,Duplex,936 500 €, 9 556 €/m²,98 m²,5 pièce(s),3 chambre(s),5,"Gambetta, Paris 20ème (75020)",Paris 20ème,75020,75,E,Non,N/A,https://www.bellesdemeures.com/244899565/detail.htm,10
66,Duplex,880 000 €, 8 224 €/m²,107 m²,4 pièce(s),3 chambre(s),4,"Amiraux-Simplon-Poissonniers, Paris 18ème (75018)",Paris 18ème,75018,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/amiraux-simplon-poissonniers/249602439.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D66#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
66,Appartement,650 000 €, 8 228 €/m²,79 m²,3 pièce(s),2 chambre(s),3,Paris 18ème (75018),Paris 18ème,75018,75,F,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/250640237.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D66#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
75,Appartement,460 000 €, 8 715 €/m²,"52,8 m²",3 pièce(s),2 chambre(s),3,Paris 18ème (75018),Paris 18ème,75018,75,E,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/235408755.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
75,Appartement,110 000 €, 8 462 €/m²,13 m²,1 pièce(s),N/A,1,"Belleville, Paris 20ème (75020)",Paris 20ème,75020,75,E,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/belleville/255966113.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
75,Appartement,998 400 €, 15 600 €/m²,64 m²,3 pièce(s),2 chambre(s),3,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",Paris 18ème,75018,75,G,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/249543821.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
75,Appartement,599 000 €, 7 603 €/m²,"78,8 m²",3 pièce(s),2 chambre(s),3,Paris 20ème (75020),Paris 20ème,75020,75,C,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/251645089.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
75,Appartement,570 000 €, 8 261 €/m²,69 m²,3 pièce(s),2 chambre(s),3,"Amiraux-Simplon-Poissonniers, Paris 18ème (75018)",Paris 18ème,75018,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/amiraux-simplon-poissonniers/250943243.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
75,Appartement,505 000 €, 6 159 €/m²,82 m²,5 pièce(s),4 chambre(s),5,"Pont de Flandre, Paris 19ème (75019)",Paris 19ème,75019,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/pont-de-flandre/254214483.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
75,Appartement,551 200 €, 10 064 €/m²,"54,8 m²",2 pièce(s),1 chambre(s),2,Paris 20ème (75020),Paris 20ème,75020,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/254040153.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
75,Studio,155 000 €, 11 923 €/m²,13 m²,1 pièce(s),N/A,1,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,F,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/253914157.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
75,Appartement,299 500 €, 9 424 €/m²,"31,8 m²",1 pièce(s),N/A,1,"Buttes Chaumont, Paris 19ème (75019)",Paris 19ème,75019,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/buttes-chaumont/253809453.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
75,Maison,5 400 000 €, 20 769 €/m²,260 m²,10 pièce(s),5 chambre(s),10,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",Paris 18ème,75018,75,E,Non,N/A,https://www.seloger.com/annonces/achat/maison/paris-18eme-75/clignancourt-jules-joffrin/253284135.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
75,Appartement,389 500 €, 9 058 €/m²,43 m²,2 pièce(s),1 chambre(s),2,"Télégraphe-Pelleport Saint Fargeau, Paris 20ème (75020)",Paris 20ème,75020,75,F,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/telegraphe-pelleport-saint-fargeau/250663273.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
75,Appartement,519 000 €, 9 047 €/m²,"57,4 m²",3 pièce(s),2 chambre(s),3,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",Paris 18ème,75018,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/253184921.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
75,Appartement,255 000 €, 15 000 €/m²,17 m²,1 pièce(s),N/A,1,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",Paris 18ème,75018,75,N/A,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/goutte-d-or-chateau-rouge/252697017.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
75,Maison,1 899 000 €, 8 366 €/m²,227 m²,2 pièce(s),1 chambre(s),2,"Père Lachaise-Réunion, Paris 20ème (75020)",Paris 20ème,75020,75,N/A,Non,N/A,https://www.seloger.com/annonces/achat/maison/paris-20eme-75/pere-lachaise-reunion/247810295.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
75,Maison,525 000 €, 20 130 €/m²,"26,1 m²",2 pièce(s),1 chambre(s),2,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,G,Non,N/A,https://www.seloger.com/annonces/achat/maison/paris-18eme-75/montmartre/235455603.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
75,Appartement,335 000 €, 9 306 €/m²,36 m²,2 pièce(s),1 chambre(s),2,"Flandre-Aubervilliers, Paris 19ème (75019)",Paris 19ème,75019,75,F,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/flandre-aubervilliers/252010539.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
75,Appartement,289 000 €, 9 323 €/m²,31 m²,1 pièce(s),N/A,1,"Buttes Chaumont, Paris 19ème (75019)",Paris 19ème,75019,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/buttes-chaumont/251998791.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
75,Appartement,725 000 €, 12 083 €/m²,60 m²,3 pièce(s),2 chambre(s),3,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/250655565.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
75,Appartement,458 000 €, 5 585 €/m²,82 m²,4 pièce(s),3 chambre(s),4,"Flandre-Aubervilliers, Paris 19ème (75019)",Paris 19ème,75019,75,C,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/flandre-aubervilliers/251120891.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
75,Duplex,645 000 €, 9 214 €/m²,70 m²,3 pièce(s),2 chambre(s),3,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",Paris 18ème,75018,75,A,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/amiraux-simplon-poissonniers/241787653.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
75,Appartement,330 000 €, 17 984 €/m²,"18,4 m²",1 pièce(s),N/A,1,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,C,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/251769969.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
75,Appartement,649 000 €, 10 944 €/m²,"59,3 m²",3 pièce(s),2 chambre(s),3,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,G,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/251770007.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
75,Appartement,620 000 €, 10 005 €/m²,62 m²,2 pièce(s),1 chambre(s),2,"Gambetta, Paris 20ème (75020)",Paris 20ème,75020,75,F,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/gambetta/251658829.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
75,Appartement,940 000 €, 8 246 €/m²,114 m²,4 pièce(s),3 chambre(s),4,"Télégraphe-Pelleport Saint Fargeau, Paris 20ème (75020)",Paris 20ème,75020,75,C,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/telegraphe-pelleport-saint-fargeau/249195683.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D75#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
